Date,BTC,VIX,BTC_Return,VIX_Change
2021-05-07,57356.40234375,16.690000534057617,0.017020319573156195,-0.09244148515566208
2021-05-10,55859.796875,19.65999984741211,-0.04074231762821234,0.1779508219483823
2021-05-11,56704.57421875,21.84000015258789,0.01512317249631967,0.11088506216152072
2021-05-12,49150.53515625,27.59000015258789,-0.1332174549686006,0.26327838643896095
2021-05-13,49716.19140625,23.1299991607666,0.011508648851976444,-0.1616528077982975
2021-05-14,49880.53515625,18.809999465942383,0.00330563837155351,-0.18677042159827906
2021-05-17,43537.51171875,19.719999313354492,-0.06282381595309616,0.048378515324243754
2021-05-18,42909.40234375,21.34000015258789,-0.014426855146374762,0.08215014683780053
2021-05-19,37002.44140625,22.18000030517578,-0.13766122609163733,0.0393627060253805
2021-05-20,40782.73828125,20.670000076293945,0.10216344466291027,-0.06807936014903804
2021-05-21,37304.69140625,20.149999618530273,-0.08528232829817228,-0.02515725475782904
2021-05-24,38705.98046875,18.399999618530273,0.11318183957815453,-0.08684863687990696
2021-05-25,38402.22265625,18.84000015258789,-0.007847826326095597,0.023913072998898333
2021-05-26,39294.19921875,17.360000610351562,0.023227211885217036,-0.07855623833596592
2021-05-27,38436.96875,16.739999771118164,-0.021815700174415475,-0.035714332801561
2021-05-28,35697.60546875,16.760000228881836,-0.07126897282320166,0.0011947704920629576
2021-06-01,36684.92578125,17.899999618530273,-0.017355481635803582,0.06801905573270361
2021-06-02,37575.1796875,17.479999542236328,0.02426756732611457,-0.023463691913108042
2021-06-03,39208.765625,18.040000915527344,0.043475133082156336,0.03203669267484277
2021-06-04,36894.40625,16.420000076293945,-0.05902658087058821,-0.089800485422317
2021-06-07,33560.70703125,16.420000076293945,-0.06418068028941804,0.0
2021-06-08,33472.6328125,17.06999969482422,-0.0026243254847995168,0.039585847473210256
2021-06-09,37345.12109375,17.889999389648438,0.11569117681725527,0.048037475658119
2021-06-10,36702.59765625,16.100000381469727,-0.01720501684509279,-0.10005584512285925
2021-06-11,37334.3984375,15.649999618530273,0.01721406171757467,-0.02795035728430051
2021-06-14,40218.4765625,16.389999389648438,0.028661855288592664,0.047284331575444316
2021-06-15,40406.26953125,17.020000457763672,0.004669320789865594,0.0384381385952417
2021-06-16,38347.0625,18.149999618530273,-0.05096256237308472,0.06639242834163106
2021-06-17,38053.50390625,17.75,-0.007655308506355651,-0.022038546938694892
2021-06-18,35787.24609375,20.700000762939453,-0.0595545108824469,0.166197226081096
2021-06-21,31676.693359375,17.889999389648438,-0.11265533282181261,-0.13574885360979994
2021-06-22,32505.66015625,16.65999984741211,0.02616961270137308,-0.06875347032979973
2021-06-23,33723.02734375,16.31999969482422,0.0374509295196066,-0.020408172611160347
2021-06-24,34662.4375,15.970000267028809,0.027856637741157764,-0.021446043770847023
2021-06-25,31637.779296875,15.619999885559082,-0.0872604012088013,-0.021916116193956947
2021-06-28,34434.3359375,15.760000228881836,-0.006213875976586625,0.008962890163154658
2021-06-29,35867.77734375,16.020000457763672,0.04162825758718758,0.01649747621230091
2021-06-30,35040.8359375,15.829999923706055,-0.02305527321430456,-0.011860207779553322
2021-07-01,33572.1171875,15.479999542236328,-0.04191448950075438,-0.02210994208190664
2021-07-02,33897.046875,15.069999694824219,0.00967855812266083,-0.026485779039815083
2021-07-06,34235.1953125,16.440000534057617,0.014496276584600176,0.09090914843906228
2021-07-07,33855.328125,16.200000762939453,-0.011095808977648836,-0.014598525749495717
2021-07-08,32877.37109375,19.0,-0.028886355129662422,0.17283945093793274
2021-07-09,33798.01171875,16.18000030517578,0.02800225791699673,-0.14842103656969574
2021-07-12,33155.84765625,16.170000076293945,-0.031668630428790756,-0.000618061105884915
2021-07-13,32702.025390625,17.1200008392334,-0.013687548281983153,0.058750819941689736
2021-07-14,32822.34765625,16.329999923706055,0.003679352094793975,-0.04614491102809537
2021-07-15,31780.73046875,17.010000228881836,-0.031734999531688124,0.041641170137951544
2021-07-16,31421.5390625,18.450000762939453,-0.011302175908234458,0.08465611491366087
2021-07-19,30817.83203125,22.5,-0.030788575922789052,0.21951214469301195
2021-07-20,29807.34765625,19.729999542236328,-0.03278895069501786,-0.12311113145616315
2021-07-21,32110.693359375,17.90999984741211,0.07727442675168827,-0.09224529838067741
2021-07-22,32313.10546875,17.690000534057617,0.006303573302191001,-0.012283602190330645
2021-07-23,33581.55078125,17.200000762939453,0.03925482537500802,-0.027699251346815612
2021-07-26,37337.53515625,17.579999923706055,0.05621887171744144,0.02209297348319761
2021-07-27,39406.94140625,19.360000610351562,0.055424286615063156,0.10125146156828113
2021-07-28,39995.90625,18.309999465942383,0.014945713184850051,-0.05423559459227267
2021-07-29,40008.421875,17.700000762939453,0.00031292265067750513,-0.0333150584814359
2021-07-30,42235.546875,18.239999771118164,0.055666404612466414,0.03050841722613762
2021-08-02,39201.9453125,19.459999084472656,-0.019335866368471732,0.0668859281065497
2021-08-03,38152.98046875,18.040000915527344,-0.02675797936526192,-0.07297010461209863
2021-08-04,39747.50390625,17.969999313354492,0.041792893187100555,-0.003880354690702914
2021-08-05,40869.5546875,17.280000686645508,0.02822946527400849,-0.03839725392733928
2021-08-06,42816.5,16.149999618530273,0.04763803587748594,-0.06539357773223542
2021-08-09,46365.40234375,16.719999313354492,0.058616336068955555,0.035294099584386895
2021-08-10,45585.03125,16.790000915527344,-0.016830892309838696,0.004186698866484928
2021-08-11,45593.63671875,16.170000076293945,0.00018877838873909702,-0.03692679007897037
2021-08-12,44428.2890625,15.59000015258789,-0.02555943636254754,-0.0358688881242718
2021-08-13,47793.3203125,15.449999809265137,0.07574073458615982,-0.0089801373927193
2021-08-16,46004.484375,16.1200008392334,-0.02215910567498447,0.04336576299285588
2021-08-17,44695.359375,17.90999984741211,-0.028456465011732934,0.1110421163144204
2021-08-18,44801.1875,21.56999969482422,0.002367765389513554,0.20435510209906327
2021-08-19,46717.578125,21.670000076293945,0.04277544261522093,0.004636086364605774
2021-08-20,49339.17578125,18.559999465942383,0.056115872471717454,-0.1435164097555205
2021-08-23,49546.1484375,17.149999618530273,0.004551674225862445,-0.07596982155088206
2021-08-24,47706.1171875,17.219999313354492,-0.037137725293038826,0.004081614949343004
2021-08-25,48960.7890625,16.790000915527344,0.02630002081428562,-0.024970871949668183
2021-08-26,46942.21875,18.84000015258789,-0.04122830434622349,0.12209643390577263
2021-08-27,49058.66796875,16.389999389648438,0.04508626296557394,-0.13004250228750225
2021-08-30,47054.984375,16.190000534057617,-0.0363476092875793,-0.012202493168921968
2021-08-31,47166.6875,16.479999542236328,0.0023738850726162664,0.01791222968576589
2021-09-01,48847.02734375,16.110000610351562,0.03562556399047523,-0.022451392121492608
2021-09-02,49327.72265625,16.40999984741211,0.009840830417728652,0.018621925865588196
2021-09-03,50025.375,16.40999984741211,0.014143210068944922,0.0
2021-09-07,46811.12890625,18.139999389648438,-0.1106216071695616,0.1054234953274027
2021-09-08,46091.390625,17.959999084472656,-0.015375366885328479,-0.009922839648963677
2021-09-09,46391.421875,18.799999237060547,0.006509485739778498,0.04677061221646239
2021-09-10,44883.91015625,20.950000762939453,-0.032495484247323514,0.11436178793244811
2021-09-13,44963.07421875,19.3700008392334,-0.023884438158555232,-0.07541765470963968
2021-09-14,47092.4921875,19.459999084472656,0.0473592610325122,0.004646269558077121
2021-09-15,48176.34765625,18.18000030517578,0.023015462091804384,-0.06577589103373593
2021-09-16,47783.359375,18.690000534057617,-0.008157286726135138,0.0280528173993837
2021-09-17,47267.51953125,20.809999465942383,-0.010795386730801604,0.11342958112931156
2021-09-20,42843.80078125,25.709999084472656,-0.09344895316951951,0.2354637070774368
2021-09-21,40693.67578125,24.360000610351562,-0.050185206746199196,-0.05250869397877245
2021-09-22,43574.5078125,20.8700008392334,0.07079311406361999,-0.14326763890289562
2021-09-23,44895.09765625,18.6299991607666,0.0303064775724482,-0.10733117337761822
2021-09-24,42839.75,17.75,-0.04578111561282838,-0.04723559851896364
2021-09-27,42235.73046875,18.760000228881836,-0.02251426719942695,0.056901421345455505
2021-09-28,41034.54296875,23.25,-0.02844007873591181,0.23933900406917985
2021-09-29,41564.36328125,22.559999465942383,0.012911568502261384,-0.029677442325058756
2021-09-30,43790.89453125,23.139999389648438,0.05356827518164842,0.02570921708494045
2021-10-01,48116.94140625,21.100000381469727,0.09878873042688929,-0.0881589914428128
2021-10-04,49112.90234375,22.959999084472656,0.018940873580984396,0.08815159570501252
2021-10-05,51514.8125,21.299999237060547,0.048905889117254686,-0.07229964780507026
2021-10-06,55361.44921875,21.0,0.0746704982911468,-0.014084471727988102
2021-10-07,53805.984375,19.540000915527344,-0.02809653406297008,-0.06952376592726939
2021-10-08,53967.84765625,18.770000457763672,0.0030082765538104184,-0.039406367537669684
2021-10-11,57484.7890625,20.0,0.04953684064585273,0.06553007523916032
2021-10-12,56041.05859375,19.850000381469727,-0.025114999851183484,-0.007499980926513716
2021-10-13,57401.09765625,18.639999389648438,0.02426861834211813,-0.060957227635665134
2021-10-14,57321.5234375,16.860000610351562,-0.001386283921372633,-0.09549349987025113
2021-10-15,61593.94921875,16.299999237060547,0.07453440740995654,-0.033214789621489715
2021-10-18,62026.078125,16.309999465942383,0.007675599893030238,0.0006135110030618396
2021-10-19,64261.9921875,15.699999809265137,0.036047967727284025,-0.037400348047283094
2021-10-20,65992.8359375,15.489999771118164,0.026934175102288238,-0.013375798770586256
2021-10-21,62210.171875,15.010000228881836,-0.057319313661295834,-0.03098770492762115
2021-10-22,60692.265625,15.430000305175781,-0.024399647264276236,0.02798135042568428
2021-10-25,63039.82421875,15.239999771118164,0.0346128236844363,-0.012313709027853004
2021-10-26,60363.79296875,15.979999542236328,-0.04244985266320056,0.04855641615694517
2021-10-27,58482.38671875,16.979999542236328,-0.03116779376295975,0.0625782245710913
2021-10-28,60622.13671875,16.530000686645508,0.03658793903693369,-0.026501700101433157
2021-10-29,62227.96484375,16.260000228881836,0.02648913766352501,-0.01633396530841069
2021-11-01,61004.40625,16.40999984741211,-0.005129747739996526,0.009225068660444258
2021-11-02,63226.40234375,16.030000686645508,0.03642353446805324,-0.023156560895795986
2021-11-03,62970.046875,15.100000381469727,-0.004054563588107407,-0.05801623614093532
2021-11-04,61452.23046875,15.4399995803833,-0.024103783966732184,0.022516502670477445
2021-11-05,61125.67578125,16.479999542236328,-0.005313959884109654,0.06735751231330078
2021-11-08,67566.828125,17.219999313354492,0.06695154718111462,0.044902899980162614
2021-11-09,66971.828125,17.780000686645508,-0.008806096371717143,0.03252040624976815
2021-11-10,64995.23046875,18.729999542236328,-0.029513867421399387,0.05343075471894454
2021-11-11,64949.9609375,17.65999984741211,-0.0006965054346836919,-0.057127587879079234
2021-11-12,64155.94140625,16.290000915527344,-0.01222509636324598,-0.07757638412921752
2021-11-15,63557.87109375,16.489999771118164,-0.02915932332393234,0.012277399898743102
2021-11-16,60161.24609375,16.3700008392334,-0.05344145330150951,-0.007277072986680122
2021-11-17,60368.01171875,17.110000610351562,0.003436857419438999,0.04520462633970257
2021-11-18,56942.13671875,17.59000015258789,-0.05674983989800575,0.028053741970408108
2021-11-19,58119.578125,17.90999984741211,0.020677857806173483,0.01819213712611245
2021-11-22,56289.2890625,19.170000076293945,-0.041565940596482776,0.07035177217290145
2021-11-23,57569.07421875,19.3799991607666,0.022735855747423095,0.010954568786483598
2021-11-24,56280.42578125,18.579999923706055,-0.02238438701660228,-0.04127963218285824
2021-11-26,53569.765625,28.6200008392334,-0.06468677053655503,0.540366036423789
2021-11-29,57806.56640625,22.959999084472656,0.009748898117819094,-0.19776385705068866
2021-11-30,57005.42578125,27.190000534057617,-0.013858989986877734,0.1842335199588756
2021-12-01,57229.828125,31.1200008392334,0.003936508510805847,0.14453844163236207
2021-12-02,56477.81640625,27.950000762939453,-0.013140205787574133,-0.10186375291794603
2021-12-03,53598.24609375,30.670000076293945,-0.05098586481791345,0.09731660962818656
2021-12-06,50582.625,27.18000030517578,0.02458589579002135,-0.11379197138690988
2021-12-07,50700.0859375,21.889999389648438,0.002322159783127109,-0.1946284347362568
2021-12-08,50504.796875,19.899999618530273,-0.00385184874717448,-0.0909090829878787
2021-12-09,47672.12109375,21.579999923706055,-0.05608726213196957,0.08442212750654599
2021-12-10,47243.3046875,18.690000534057617,-0.00899511908452133,-0.13392026876115581
2021-12-13,46737.48046875,20.309999465942383,-0.0670851717099511,0.08667730795045947
2021-12-14,46612.6328125,21.889999389648438,-0.00267125345649466,0.07779418834331042
2021-12-15,48896.72265625,19.290000915527344,0.04900151967252708,-0.11877563027025972
2021-12-16,47665.42578125,20.56999969482422,-0.025181582897818466,0.0663555582450257
2021-12-17,46202.14453125,21.56999969482422,-0.030699007215741814,0.04861448783840361
2021-12-20,46880.27734375,22.8700008392334,0.003709543768351198,0.06026894588789067
2021-12-21,48936.61328125,21.010000228881836,0.04386356169401262,-0.08132927599900819
2021-12-22,48628.51171875,18.6299991607666,-0.006295931447672265,-0.11327944037066295
2021-12-23,50784.5390625,17.959999084472656,0.04433669194360079,-0.035963505446898525
2021-12-27,50640.41796875,17.68000030517578,-0.003328070621613999,-0.015590133272275541
2021-12-28,47588.85546875,17.540000915527344,-0.06025942562091624,-0.007918517377369816
2021-12-29,46444.7109375,16.950000762939453,-0.02404227880624954,-0.03363740717171748
2021-12-30,47178.125,17.329999923706055,0.01579112126431248,0.02241882853465449
2021-12-31,46306.4453125,17.219999313354492,-0.018476352917798256,-0.006347409742402221
2022-01-03,46458.1171875,16.600000381469727,-0.0187368774698079,-0.03600458516882421
2022-01-04,45897.57421875,16.90999984741211,-0.012065555013512697,0.018674666193889244
2022-01-05,43569.00390625,19.729999542236328,-0.050734060615097554,0.16676521113368237
2022-01-06,43160.9296875,19.610000610351562,-0.009366159015892994,-0.0060820544687738565
2022-01-07,41557.90234375,18.760000228881836,-0.03714070469186992,-0.04334525012819401
2022-01-10,41821.26171875,19.399999618530273,-0.0021554853640055605,0.03411510564179698
2022-01-11,42735.85546875,18.40999984741211,0.021869109453241498,-0.05103091704045948
2022-01-12,43949.1015625,17.6200008392334,0.028389418684672707,-0.04291140764402346
2022-01-13,42591.5703125,20.309999465942383,-0.030888714484173407,0.15266733817170586
2022-01-14,43099.69921875,19.190000534057617,0.011930269358978673,-0.05514519750543956
2022-01-18,42375.6328125,22.790000915527344,0.0029604828561313745,0.18759772179685963
2022-01-19,41744.328125,23.850000381469727,-0.014897823244158781,0.04651160260463971
2022-01-20,40680.41796875,25.59000015258789,-0.02548634039729203,0.07295596407914773
2022-01-21,36457.31640625,28.850000381469727,-0.10381165615712484,0.12739352127562054
2022-01-24,36654.328125,29.899999618530273,0.010406744495611076,0.03639512038741466
2022-01-25,36954.00390625,31.15999984741211,0.008175727030871549,0.04214047641997154
2022-01-26,36852.12109375,31.959999084472656,-0.002757016878562668,0.025673916591080648
2022-01-27,37138.234375,30.489999771118164,0.007763821260712289,-0.04599497357522364
2022-01-28,37784.33203125,27.65999984741211,0.017397102127314046,-0.09281731534766324
2022-01-31,38483.125,24.829999923706055,0.01491453610450133,-0.10231380836290327
2022-02-01,38743.2734375,21.959999084472656,0.00676006528835682,-0.11558601885025821
2022-02-02,36952.984375,22.09000015258789,-0.046209029430310355,0.0059199031664420865
2022-02-03,37154.6015625,24.350000381469727,0.005456046132945147,0.10230874663969036
2022-02-04,41500.875,23.219999313354492,0.116978066100073,-0.04640661397998014
2022-02-07,43840.28515625,22.860000610351562,0.033665872045371525,-0.015503820570566651
2022-02-08,44118.4453125,21.440000534057617,0.0063448528050995545,-0.062117237024522876
2022-02-09,44338.796875,19.959999084472656,0.004994545046617338,-0.06902991663801339
2022-02-10,43565.11328125,23.90999984741211,-0.01744935921313273,0.19789583888369267
2022-02-11,42407.9375,27.360000610351562,-0.026561982607033352,0.14429112442310887
2022-02-14,42586.91796875,28.329999923706055,0.009228086961576842,0.03545319048668061
2022-02-15,44575.203125,25.700000762939453,0.04668769779745485,-0.09283442173841527
2022-02-16,43961.859375,24.290000915527344,-0.013759752216496501,-0.05486380566359328
2022-02-17,40538.01171875,28.110000610351562,-0.07788223029977337,0.15726634626770597
2022-02-18,40030.9765625,27.75,-0.012507647384577658,-0.012806851744392778
2022-02-22,38286.02734375,28.809999465942383,0.03265642371222732,0.03819817895287869
2022-02-23,37296.5703125,31.020000457763672,-0.025843815613622922,0.07670951172469942
2022-02-24,38332.609375,30.31999969482422,0.027778400368163814,-0.02256611065794678
2022-02-25,39214.21875,27.59000015258789,0.022998939789759643,-0.09003956364492816
2022-02-28,43193.234375,30.149999618530273,0.1454118392886461,0.09278722188416721
2022-03-01,44354.63671875,33.31999969482422,0.026888524570001016,0.10514096571814391
2022-03-02,43924.1171875,30.739999771118164,-0.009706302725009275,-0.07743097080840666
2022-03-03,42451.7890625,30.479999542236328,-0.03351981142193561,-0.008458042642086161
2022-03-04,39137.60546875,31.979999542236328,-0.07806935036049167,0.04921259916429599
2022-03-07,38062.0390625,36.45000076293945,-0.009316643885282638,0.1397748994586303
2022-03-08,38737.26953125,35.130001068115234,0.017740259990833174,-0.036213982639098585
2022-03-09,41982.92578125,32.45000076293945,0.08378639716414904,-0.07628807923971881
2022-03-10,39437.4609375,30.229999542236328,-0.060630954045771346,-0.0684129789987108
2022-03-11,38794.97265625,30.75,-0.016291319622939393,0.01720147091094537
2022-03-14,39666.75390625,31.770000457763672,0.0480080837903738,0.03317074659394059
2022-03-15,39338.78515625,29.829999923706055,-0.008268101563720931,-0.06106391268822087
2022-03-16,41143.9296875,26.670000076293945,0.04588714481344902,-0.10593361902427767
2022-03-17,40951.37890625,25.670000076293945,-0.00467993171076464,-0.03749531297860276
2022-03-18,41801.15625,23.8700008392334,0.020750884742987363,-0.07012073360774285
2022-03-21,41077.99609375,23.530000686645508,-0.004117262624553253,-0.014243826587096553
2022-03-22,42358.80859375,22.940000534057617,0.031180014163224357,-0.025074378893781613
2022-03-23,42892.95703125,23.56999969482422,0.012610091153007819,0.02746290959458708
2022-03-24,43960.93359375,21.670000076293945,0.024898646221148013,-0.08061093097712246
2022-03-25,44348.73046875,20.809999465942383,0.008821397620525806,-0.03968623014876527
2022-03-28,47128.00390625,19.6299991607666,0.0065678873583499,-0.056703524048953846
2022-03-29,47465.73046875,18.899999618530273,0.0071661546110000085,-0.03718795585561396
2022-03-30,47062.6640625,19.329999923706055,-0.008491735032190584,0.02275133935739304
2022-03-31,45538.67578125,20.559999465942383,-0.03238210822970233,0.06363163720077791
2022-04-01,46281.64453125,19.6299991607666,0.016315115388267687,-0.04523347905316466
2022-04-04,46622.67578125,18.56999969482422,0.003640395949819908,-0.05399895625369899
2022-04-05,45555.9921875,21.030000686645508,-0.02287907280900814,0.13247178418139316
2022-04-06,43206.73828125,22.100000381469727,-0.05156849392240015,0.05087967950013872
2022-04-07,43503.84765625,21.549999237060547,0.006876459247305178,-0.02488692918169999
2022-04-08,42287.6640625,21.15999984741211,-0.02795577079433975,-0.018097420113952323
2022-04-11,39521.90234375,24.3700008392334,-0.06363225953812457,0.15170137121782057
2022-04-12,40127.18359375,24.260000228881836,0.015315083892861292,-0.0045137712992801005
2022-04-13,41166.73046875,21.81999969482422,0.025906300465151855,-0.10057710268084685
2022-04-14,39935.515625,22.700000762939453,-0.029908006531745968,0.04033002201755176
2022-04-18,40826.21484375,22.170000076293945,0.027929174608607443,-0.023348047085126056
2022-04-19,41502.75,21.3700008392334,0.016571096753378534,-0.03608476474097866
2022-04-20,41374.37890625,20.31999969482422,-0.003093074404708074,-0.04913435204370564
2022-04-21,40527.36328125,22.68000030517578,-0.020471984048854197,0.1161417640647251
2022-04-22,39740.3203125,28.209999084472656,-0.019420038833716236,0.2438271033900683
2022-04-25,40458.30859375,27.020000457763672,0.025057850055308917,-0.042183575516809735
2022-04-26,38117.4609375,33.52000045776367,-0.057858267871623625,0.2405625421864992
2022-04-27,39241.12109375,31.600000381469727,0.029478882606909007,-0.05727923777069188
2022-04-28,39773.828125,29.989999771118164,0.013575224570606004,-0.050949385788478296
2022-04-29,38609.82421875,33.400001525878906,-0.02926557389929385,0.11370462756871169
2022-05-02,38529.328125,32.34000015258789,0.001565786170879102,-0.031736566612720285
2022-05-03,37750.453125,29.25,-0.020215120218891713,-0.09554731410044925
2022-05-04,39698.37109375,25.420000076293945,0.051599856624237495,-0.13094016833183098
2022-05-05,36575.140625,31.200000762939453,-0.07867402068901796,0.2273800420652159
2022-05-06,36040.921875,30.190000534057617,-0.014606061408683924,-0.032371801416157364
2022-05-09,30296.953125,34.75,-0.11046369999353145,0.15104337148978209
2022-05-10,31022.90625,32.9900016784668,0.02396125848050934,-0.0506474337131857
2022-05-11,28936.35546875,32.560001373291016,-0.06725839173272163,-0.01303426139127628
2022-05-12,29047.751953125,31.770000457763672,0.003849706798608521,-0.02426292635771765
2022-05-13,29283.103515625,28.8700008392334,0.008102229834508146,-0.09128106946002879
2022-05-16,29862.91796875,27.469999313354492,-0.046069001557128786,-0.04849329702742333
2022-05-17,30425.857421875,26.100000381469727,0.018850785235190015,-0.04987255064177387
2022-05-18,28720.271484375,30.959999084472656,-0.05605711989808215,0.18620684413680677
2022-05-19,30314.333984375,29.350000381469727,0.05550304428240649,-0.05200254362444057
2022-05-20,29200.740234375,29.43000030517578,-0.036734890846488066,0.002725721385562929
2022-05-23,29098.91015625,28.479999542236328,-0.04039123144227663,-0.03228001199756625
2022-05-24,29655.5859375,29.450000762939453,0.019130468401079792,0.03405903217324835
2022-05-25,29562.361328125,28.3700008392334,-0.003143576713387941,-0.03667232243556173
2022-05-26,29267.224609375,27.5,-0.009983529917456657,-0.030666225361201227
2022-05-27,28627.57421875,25.719999313354492,-0.02185551924250806,-0.06472729769620034
2022-05-31,31792.310546875,26.190000534057617,0.0020777630413166825,0.018273764900883505
2022-06-01,29799.080078125,25.690000534057617,-0.06269536357891181,-0.019091255815355868
2022-06-02,30467.48828125,24.719999313354492,0.02243049790035867,-0.03775792917626375
2022-06-03,29704.390625,24.790000915527344,-0.02504629358369581,0.0028317801018318267
2022-06-06,31370.671875,25.06999969482422,0.048952630028413324,0.011294827307630095
2022-06-07,31155.478515625,24.020000457763672,-0.006859698773187373,-0.041882698438058696
2022-06-08,30214.35546875,23.959999084472656,-0.03020730515832104,-0.0024979755265417403
2022-06-09,30111.998046875,26.09000015258789,-0.003387708269364409,0.08889821158196898
2022-06-10,29083.8046875,27.75,-0.03414563715680452,0.06362590408982616
2022-06-13,22487.388671875,34.02000045776367,-0.15974726027617203,0.2259459624419342
2022-06-14,22206.79296875,32.689998626708984,-0.012477914053041661,-0.03909470350260291
2022-06-15,22572.83984375,29.6200008392334,0.01648355417709846,-0.09391244773461938
2022-06-16,20381.650390625,32.95000076293945,-0.09707194434960298,0.11242403205118334
2022-06-17,20471.482421875,31.1299991607666,0.004407495444594733,-0.05523525220126546
2022-06-21,20710.59765625,30.190000534057617,0.0053914098304885805,-0.030195909156774836
2022-06-22,19987.029296875,28.950000762939453,-0.034937106663198714,-0.041073194739407515
2022-06-23,21085.876953125,29.049999237060547,0.05497803800296652,0.003454178635086791
2022-06-24,21231.65625,27.229999542236328,0.006913598955313738,-0.06265059354983915
2022-06-27,20735.478515625,26.950000762939453,-0.013877981325425726,-0.01028273169313021
2022-06-28,20280.634765625,28.360000610351562,-0.02193553187871977,0.05231910231895376
2022-06-29,20104.0234375,28.15999984741211,-0.008708372798288844,-0.007052212927895818
2022-06-30,19784.7265625,28.709999084472656,-0.01588223750298734,0.019531223012811516
2022-07-01,19269.3671875,26.700000762939453,-0.02604834458398897,-0.07001039309054802
2022-07-05,20190.115234375,27.540000915527344,-0.0020338071321012174,0.031460678973232126
2022-07-06,20548.24609375,26.729999542236328,0.017737930428710857,-0.029411813593453018
2022-07-07,21637.587890625,26.079999923706055,0.053013857820514154,-0.024317232684692103
2022-07-08,21731.1171875,24.639999389648438,0.004322538045727464,-0.05521474456557396
2022-07-11,19970.556640625,26.170000076293945,-0.04265931997884009,0.062094185249382816
2022-07-12,19323.9140625,27.290000915527344,-0.03237979740682695,0.04279712785511025
2022-07-13,20212.07421875,26.81999969482422,0.04596171114078618,-0.01722246994999932
2022-07-14,20569.919921875,26.399999618530273,0.017704551212910147,-0.01565995828012623
2022-07-15,20836.328125,24.229999542236328,0.012951348577769028,-0.08219697377460611
2022-07-18,22485.689453125,25.299999237060547,0.08211740099467768,0.04416012030702099
2022-07-19,23389.43359375,24.5,0.0401919693193753,-0.031620524157513485
2022-07-20,23231.732421875,23.8799991607666,-0.006742410894342465,-0.02530615670340397
2022-07-21,23164.62890625,23.110000610351562,-0.0028884421706671937,-0.03224449654420847
2022-07-22,22714.978515625,23.030000686645508,-0.01941107679491816,-0.003461701496893066
2022-07-25,21361.701171875,23.360000610351562,-0.05517510011323534,0.014329132169649261
2022-07-26,21239.75390625,24.690000534057617,-0.005708686992848544,0.056934926753241966
2022-07-27,22930.548828125,23.239999771118164,0.0796052030234431,-0.058728259683077266
2022-07-28,23843.88671875,22.329999923706055,0.0398306162434614,-0.0391566203259186
2022-07-29,23804.6328125,21.329999923706055,-0.0016462880701044735,-0.04478280355650055
2022-08-01,23314.19921875,22.84000015258789,-0.0009725914343493569,0.07079232228236565
2022-08-02,22978.1171875,23.93000030517578,-0.014415336683737068,0.04772329883125637
2022-08-03,22846.5078125,21.950000762939453,-0.0057275961266136655,-0.08274130869142016
2022-08-04,22630.95703125,21.440000534057617,-0.009434736504108754,-0.02323463376561352
2022-08-05,23289.314453125,21.149999618530273,0.029091011085651708,-0.013526161767891565
2022-08-08,23809.486328125,21.290000915527344,0.02733856978257987,0.006619446785919081
2022-08-09,23164.318359375,21.770000457763672,-0.02709709734425869,0.02254577367755073
2022-08-10,23947.642578125,19.739999771118164,0.033815983988709775,-0.09324761800459969
2022-08-11,23957.529296875,20.200000762939453,0.00041284726535173455,0.023302988710988792
2022-08-12,24402.818359375,19.530000686645508,0.018586602023192844,-0.033168319355867615
2022-08-15,24136.97265625,19.950000762939453,-0.007498615226969818,0.021505379494489052
2022-08-16,23883.291015625,19.690000534057617,-0.010510085263709001,-0.013032592428007916
2022-08-17,23335.998046875,19.899999618530273,-0.02291530796119967,0.010665265554941072
2022-08-18,23212.73828125,19.559999465942383,-0.005281958173694035,-0.017085435130927973
2022-08-19,20877.552734375,20.600000381469727,-0.10059931398792521,0.05316978240915504
2022-08-22,21398.908203125,23.799999237060547,-0.006279006699941081,0.1553397473948257
2022-08-23,21528.087890625,24.110000610351562,0.006036741981122917,0.013025268202878415
2022-08-24,21395.01953125,22.81999969482422,-0.006181150878381003,-0.05350480642350064
2022-08-25,21600.904296875,21.780000686645508,0.009623023027591993,-0.04557401499065716
2022-08-26,20260.01953125,25.559999465942383,-0.06207539958496022,0.17355365748976292
2022-08-29,20297.994140625,26.209999084472656,0.03472427641744291,0.02543034554427015
2022-08-30,19796.80859375,26.209999084472656,-0.024691382971281484,0.0
2022-08-31,20049.763671875,25.8700008392334,0.012777568511970205,-0.01297208153817453
2022-09-01,20127.140625,25.559999465942383,0.0038592451457939436,-0.011983044578061208
2022-09-02,19969.771484375,25.469999313354492,-0.007818752974256604,-0.003521132803927185
2022-09-06,18837.66796875,26.90999984741211,-0.04919669232863699,0.056537124965786445
2022-09-07,19290.32421875,24.639999389648438,0.024029314602578067,-0.08435527575753499
2022-09-08,19329.833984375,23.610000610351562,0.0020481649337233954,-0.041801899545889976
2022-09-09,21381.15234375,22.790000915527344,0.10612188190716765,-0.03473103234333241
2022-09-12,22370.44921875,23.8700008392334,0.027616624254801714,0.047389200540585596
2022-09-13,20296.70703125,27.270000457763672,-0.09270006906083372,0.14243818596528657
2022-09-14,20241.08984375,26.15999984741211,-0.0027402074343571003,-0.04070409210556314
2022-09-15,19701.2109375,26.270000457763672,-0.026672422800232853,0.004204916322369412
